,current_week,day_of_week,visitors,encode_air_area_name
8925,17,5,81,15
8926,17,5,40,16
8927,17,5,86,17
8928,17,5,36,18
8929,17,5,94,19
8930,17,5,94,20
8931,17,5,30,21
8932,17,5,108,22
8933,17,5,76,23
8934,17,5,40,24
8935,17,5,295,25
8936,17,5,11,26
8937,17,5,55,27
8938,17,5,103,28
8939,17,5,43,29
8940,17,5,33,30
8941,17,5,18,31
8942,17,5,12,32
8943,17,5,308,33
8944,17,5,187,34
8945,17,5,301,35
8946,17,5,60,36
8947,17,5,36,37
8948,17,5,25,38
8949,17,5,40,39
8950,17,5,49,40
8951,17,5,78,41
8952,17,5,29,42
8953,17,5,86,43
8954,17,5,64,44
8955,17,5,10,45
8956,17,5,361,46
8957,17,5,13,47
8958,17,5,22,48
8959,17,5,7,49
8960,17,5,36,50
8961,17,5,143,51
8962,17,5,1,52
8963,17,5,48,53
8964,17,5,490,54
8965,17,5,34,55
8966,17,5,54,56
8967,17,5,486,57
8968,17,5,26,58
8969,17,5,197,59
8970,17,5,13,60
8971,17,5,199,61
8972,17,5,27,62
8973,17,5,13,63
8974,17,5,42,64
8975,17,5,91,65
8976,17,5,20,66
8977,17,5,43,67
8978,17,5,16,68
8979,17,5,15,69
8980,17,5,13,70
8981,17,5,6,71
8982,17,5,44,72
8983,17,5,42,73
8984,17,5,242,74
8985,17,5,25,75
8986,17,5,115,76
8987,17,5,184,77
8988,17,1,574,0
8989,17,1,202,1
8990,17,1,96,2
8991,17,1,110,3
8992,17,1,51,4
8993,17,1,94,5
8994,17,1,6,6
8995,17,1,33,7
8996,17,1,38,8
8997,17,1,31,9
8998,17,1,7,10
8999,17,1,45,11
9000,17,1,350,12
9001,17,1,17,13
9002,17,1,67,14
9003,17,1,91,15
9004,17,1,34,17
9005,17,1,27,19
9006,17,1,107,20
9007,17,1,36,21
9008,17,1,98,22
9009,17,1,111,23
9010,17,1,82,24
9011,17,1,294,25
9012,17,1,49,26
9013,17,1,42,27
9014,17,1,141,28
9015,17,1,1,29
9016,17,1,13,31
9017,17,1,285,33
9018,17,1,185,34
9019,17,1,335,35
9020,17,1,46,36
9021,17,1,64,37
9022,17,1,47,39
9023,17,1,112,40
9024,17,1,83,41
9025,17,1,65,42
9026,17,1,141,43
9027,17,1,169,44
9028,17,1,3,45
9029,17,1,265,46
9030,17,1,18,47
9031,17,1,76,48
9032,17,1,27,49
9033,17,1,56,50
9034,17,1,194,51
9035,17,1,9,52
9036,17,1,44,53
9037,17,1,502,54
9038,17,1,102,56
9039,17,1,645,57
9040,17,1,45,58
9041,17,1,158,59
9042,17,1,217,61
9043,17,1,64,62
9044,17,1,23,63
9045,17,1,93,65
9046,17,1,18,66
9047,17,1,64,67
9048,17,1,22,69
9049,17,1,5,70
9050,17,1,1,71
9051,17,1,76,72
9052,17,1,280,74
9053,17,1,21,75
9054,17,1,199,76
9055,17,1,228,77
9056,17,6,747,0
9057,17,6,238,1
9058,17,6,71,2
9059,17,6,63,3
9060,17,6,40,4
9061,17,6,176,5
9062,17,6,22,6
9063,17,6,46,7
9064,17,6,39,8
9065,17,6,72,9
9066,17,6,34,10
9067,17,6,50,11
9068,17,6,356,12
9069,17,6,22,13
9070,17,6,98,14
9071,17,6,119,15
9072,17,6,102,16
9073,17,6,53,17
9074,17,6,47,18
9075,17,6,81,19
9076,17,6,192,20
9077,17,6,40,21
9078,17,6,69,22
9079,17,6,76,23
9080,17,6,60,24
9081,17,6,325,25
9082,17,6,19,26
9083,17,6,88,27
9084,17,6,192,28
9085,17,6,82,29
9086,17,6,51,30
9087,17,6,32,31
9088,17,6,18,32
9089,17,6,87,33
9090,17,6,103,34
9091,17,6,214,35
9092,17,6,73,36
9093,17,6,33,37
9094,17,6,32,38
9095,17,6,74,39
9096,17,6,34,40
9097,17,6,62,41
9098,17,6,55,42
9099,17,6,154,43
9100,17,6,109,44
9101,17,6,9,45
9102,17,6,355,46
9103,17,6,22,47
9104,17,6,52,48
9105,17,6,13,49
9106,17,6,38,50
9107,17,6,241,51
9108,17,6,22,52
9109,17,6,80,53
9110,17,6,578,54
9111,17,6,29,55
9112,17,6,20,56
9113,17,6,404,57
9114,17,6,22,58
9115,17,6,289,59
9116,17,6,28,60
9117,17,6,240,61
9118,17,6,36,62
9119,17,6,33,63
9120,17,6,51,64
9121,17,6,119,65
9122,17,6,13,66
9123,17,6,23,67
9124,17,6,21,68
9125,17,6,17,69
9126,17,6,16,70
9127,17,6,13,71
9128,17,6,92,72
9129,17,6,82,73
9130,17,6,308,74
9131,17,6,30,75
9132,17,6,159,76
9133,17,6,209,77
9134,17,7,455,0
9135,17,7,2,1
9136,17,7,13,2
9137,17,7,24,3
9138,17,7,35,4
9139,17,7,84,5
9140,17,7,28,6
9141,17,7,40,7
9142,17,7,17,8
9143,17,7,20,9
9144,17,7,7,10
9145,17,7,28,11
9146,17,7,158,12
9147,17,7,7,13
9148,17,7,40,15
9149,17,7,48,16
9150,17,7,51,17
9151,17,7,41,18
9152,17,7,75,19
9153,17,7,103,20
9154,17,7,24,21
9155,17,7,67,22
9156,17,7,98,23
9157,17,7,71,24
9158,17,7,89,25
9159,17,7,14,27
9160,17,7,171,28
9161,17,7,47,29
9162,17,7,48,30
9163,17,7,24,31
9164,17,7,9,32
9165,17,7,70,33
9166,17,7,37,34
9167,17,7,122,35
9168,17,7,66,36
9169,17,7,57,37
9170,17,7,30,38
9171,17,7,31,39
9172,17,7,5,40
9173,17,7,37,41
9174,17,7,100,42
9175,17,7,103,43
9176,17,7,2,45
9177,17,7,143,46
9178,17,7,11,47
9179,17,7,53,48
9180,17,7,13,49
9181,17,7,1,50
9182,17,7,242,51
9183,17,7,8,52
9184,17,7,80,53
9185,17,7,468,54
9186,17,7,19,55
9187,17,7,257,57
9188,17,7,25,58
9189,17,7,223,59
9190,17,7,26,60
9191,17,7,87,61
9192,17,7,27,63
9193,17,7,39,64
9194,17,7,48,65
9195,17,7,12,67
9196,17,7,30,68
9197,17,7,23,69
9198,17,7,8,70
9199,17,7,29,71
9200,17,7,87,72
9201,17,7,68,73
9202,17,7,166,74
9203,17,7,7,75
9204,17,7,104,76
9205,17,7,184,77
9206,17,4,366,0
9207,17,4,94,1
9208,17,4,58,2
9209,17,4,61,3
9210,17,4,35,4
9211,17,4,55,5
9212,17,4,44,7
9213,17,4,22,8
9214,17,4,13,9
9215,17,4,19,10
9216,17,4,15,11
9217,17,4,221,12
9218,17,4,9,13
9219,17,4,37,14
9220,17,4,53,15
9221,17,4,16,16
9222,17,4,40,17
9223,17,4,38,18
9224,17,4,43,19
9225,17,4,71,20
9226,17,4,18,21
9227,17,4,99,22
9228,17,4,63,23
9229,17,4,33,24
9230,17,4,210,25
9231,17,4,4,26
9232,17,4,37,27
9233,17,4,64,28
9234,17,4,60,29
9235,17,4,20,30
9236,17,4,7,31
9237,17,4,11,32
9238,17,4,133,33
9239,17,4,108,34
9240,17,4,202,35
9241,17,4,56,36
9242,17,4,25,37
9243,17,4,20,38
9244,17,4,38,39
9245,17,4,52,40
9246,17,4,57,41
9247,17,4,25,42
9248,17,4,66,43
9249,17,4,102,44
9250,17,4,6,45
9251,17,4,344,46
9252,17,4,11,47
9253,17,4,47,48
9254,17,4,32,50
9255,17,4,220,51
9256,17,4,4,52
9257,17,4,23,53
9258,17,4,469,54
9259,17,4,27,55
9260,17,4,42,56
9261,17,4,402,57
9262,17,4,29,58
9263,17,4,161,59
9264,17,4,16,60
9265,17,4,157,61
9266,17,4,28,62
9267,17,4,13,63
9268,17,4,24,64
9269,17,4,79,65
9270,17,4,8,66
9271,17,4,38,67
9272,17,4,8,68
9273,17,4,3,69
9274,17,4,8,70
9275,17,4,12,71
9276,17,4,8,72
9277,17,4,48,73
9278,17,4,125,74
9279,17,4,11,75
9280,17,4,117,76
9281,17,4,112,77
9282,17,2,338,0
9283,17,2,120,1
9284,17,2,55,2
9285,17,2,40,3
9286,17,2,45,5
9287,17,2,13,6
9288,17,2,3,7
9289,17,2,6,8
9290,17,2,8,9
9291,17,2,15,10
9292,17,2,6,11
9293,17,2,183,12
9294,17,2,6,13
9295,17,2,28,14
9296,17,2,53,15
9297,17,2,40,17
9298,17,2,13,18
9299,17,2,43,19
9300,17,2,38,20
9301,17,2,25,21
9302,17,2,56,22
9303,17,2,65,23
9304,17,2,22,24
9305,17,2,180,25
9306,17,2,6,26
9307,17,2,8,27
9308,17,2,81,28
9309,17,2,18,29
9310,17,2,7,30
9311,17,2,8,31
9312,17,2,8,32
9313,17,2,135,33
9314,17,2,105,34
9315,17,2,206,35
9316,17,2,16,36
9317,17,2,24,37
9318,17,2,17,38
9319,17,2,30,39
9320,17,2,41,40
9321,17,2,23,41
9322,17,2,28,42
9323,17,2,46,43
9324,17,2,71,44
9325,17,2,12,45
9326,17,2,261,46
9327,17,2,13,47
9328,17,2,40,48
9329,17,2,6,49
9330,17,2,25,50
9331,17,2,95,51
9332,17,2,5,52
9333,17,2,13,53
9334,17,2,312,54
9335,17,2,22,55
9336,17,2,28,56
9337,17,2,232,57
9338,17,2,8,58
9339,17,2,150,59
9340,17,2,16,60
9341,17,2,157,61
9342,17,2,17,62
9343,17,2,10,63
9344,17,2,23,64
9345,17,2,94,65
9346,17,2,11,66
9347,17,2,54,67
9348,17,2,11,68
9349,17,2,20,69
9350,17,2,3,70
9351,17,2,14,71
9352,17,2,56,73
9353,17,2,168,74
9354,17,2,16,75
9355,17,2,94,76
9356,17,2,135,77
9357,17,3,409,0
9358,17,3,101,1
9359,17,3,72,2
9360,17,3,45,3
9361,17,3,31,4
9362,17,3,58,5
9363,17,3,15,6
9364,17,3,14,7
9365,17,3,32,8
9366,17,3,28,9
9367,17,3,6,10
9368,17,3,37,11
9369,17,3,168,12
9370,17,3,3,13
9371,17,3,32,14
9372,17,3,25,15
9373,17,3,30,16
9374,17,3,32,17
9375,17,3,14,18
9376,17,3,40,19
9377,17,3,84,20
9378,17,3,24,21
9379,17,3,97,22
9380,17,3,22,23
9381,17,3,51,24
9382,17,3,210,25
9383,17,3,7,26
9384,17,3,31,27
9385,17,3,127,28
9386,17,3,67,29
9387,17,3,21,30
9388,17,3,13,31
9389,17,3,10,32
9390,17,3,153,33
9391,17,3,123,34
9392,17,3,247,35
9393,17,3,62,36
9394,17,3,6,37
9395,17,3,29,38
9396,17,3,28,39
9397,17,3,27,40
9398,17,3,82,41
9399,17,3,26,42
9400,17,3,49,43
9401,17,3,84,44
9402,17,3,10,45
9403,17,3,339,46
9404,17,3,25,47
9405,17,3,11,48
9406,17,3,32,50
9407,17,3,83,51
9408,17,3,5,52
9409,17,3,34,53
9410,17,3,350,54
9411,17,3,20,55
9412,17,3,75,56
9413,17,3,310,57
9414,17,3,31,58
9415,17,3,161,59
9416,17,3,11,60
9417,17,3,176,61
9418,17,3,26,62
9419,17,3,13,63
9420,17,3,16,64
9421,17,3,91,65
9422,17,3,17,66
9423,17,3,42,67
9424,17,3,20,68
9425,17,3,5,69
9426,17,3,16,70
9427,17,3,12,71
9428,17,3,13,72
9429,17,3,57,73
9430,17,3,144,74
9431,17,3,11,75
9432,17,3,62,76
9433,17,3,135,77
9434,18,5,467,0
9435,18,5,179,1
9436,18,5,86,2
9437,18,5,74,3
9438,18,5,5,4
9439,18,5,110,5
9440,18,5,5,6
9441,18,5,32,7
9442,18,5,49,8
9443,18,5,53,9
9444,18,5,25,10
9445,18,5,48,11
9446,18,5,340,12
9447,18,5,14,13
9448,18,5,81,14
9449,18,5,83,15
9450,18,5,50,16
9451,18,5,38,17
9452,18,5,8,18
9453,18,5,54,19
9454,18,5,157,20
9455,18,5,31,21
9456,18,5,73,22
9457,18,5,71,23
9458,18,5,51,24
9459,18,5,359,25
9460,18,5,27,26
9461,18,5,59,27
9462,18,5,109,28
9463,18,5,61,29
9464,18,5,51,30
9465,18,5,25,31
9466,18,5,11,32
9467,18,5,205,33
9468,18,5,183,34
9469,18,5,250,35
9470,18,5,81,36
9471,18,5,36,37
9472,18,5,15,38
9473,18,5,47,39
9474,18,5,30,40
9475,18,5,61,41
9476,18,5,39,42
9477,18,5,75,43
9478,18,5,111,44
9479,18,5,8,45
9480,18,5,356,46
9481,18,5,13,47
9482,18,5,87,48
9483,18,5,8,49
9484,18,5,29,50
9485,18,5,127,51
9486,18,5,12,52
9487,18,5,28,53
9488,18,5,437,54
9489,18,5,25,55
9490,18,5,41,56
9491,18,5,363,57
9492,18,5,22,58
9493,18,5,181,59
9494,18,5,29,60
9495,18,5,283,61
9496,18,5,39,62
9497,18,5,18,63
9498,18,5,41,64
9499,18,5,121,65
9500,18,5,18,66
9501,18,5,50,67
9502,18,5,9,68
9503,18,5,20,69
9504,18,5,11,70
9505,18,5,4,71
9506,18,5,14,72
9507,18,5,46,73
9508,18,5,165,74
9509,18,5,42,75
9510,18,5,99,76
9511,18,5,202,77
9512,18,1,679,0
9513,18,1,208,1
9514,18,1,113,2
9515,18,1,104,3
9516,18,1,36,4
9517,18,1,99,5
9518,18,1,6,6
9519,18,1,56,7
9520,18,1,39,8
9521,18,1,15,9
9522,18,1,7,10
9523,18,1,62,11
9524,18,1,461,12
9525,18,1,13,13
9526,18,1,39,14
9527,18,1,60,15
9528,18,1,16,16
9529,18,1,39,17
9530,18,1,13,19
9531,18,1,134,20
9532,18,1,57,21
9533,18,1,92,22
9534,18,1,90,23
9535,18,1,85,24
9536,18,1,328,25
9537,18,1,10,26
9538,18,1,50,27
9539,18,1,105,28
9540,18,1,6,30
9541,18,1,38,31
9542,18,1,251,33
9543,18,1,182,34
9544,18,1,340,35
9545,18,1,81,36
9546,18,1,52,37
9547,18,1,41,39
9548,18,1,96,40
9549,18,1,77,41
9550,18,1,72,42
9551,18,1,109,43
9552,18,1,163,44
9553,18,1,3,45
9554,18,1,301,46
9555,18,1,9,47
9556,18,1,78,48
9557,18,1,21,49
9558,18,1,66,50
9559,18,1,189,51
9560,18,1,9,52
9561,18,1,44,53
9562,18,1,585,54
9563,18,1,102,56
9564,18,1,676,57
9565,18,1,35,58
9566,18,1,157,59
9567,18,1,187,61
9568,18,1,54,62
9569,18,1,26,63
9570,18,1,116,65
9571,18,1,12,66
9572,18,1,65,67
9573,18,1,27,69
9574,18,1,3,70
9575,18,1,1,71
9576,18,1,97,72
9577,18,1,334,74
9578,18,1,19,75
9579,18,1,237,76
9580,18,1,226,77
9581,18,6,633,0
9582,18,6,168,1
9583,18,6,54,2
9584,18,6,50,3
9585,18,6,49,4
9586,18,6,113,5
9587,18,6,20,6
9588,18,6,35,7
9589,18,6,66,8
9590,18,6,100,9
9591,18,6,38,10
9592,18,6,43,11
9593,18,6,289,12
9594,18,6,64,14
9595,18,6,191,15
9596,18,6,82,16
9597,18,6,51,17
9598,18,6,51,18
9599,18,6,99,19
9600,18,6,160,20
9601,18,6,40,21
9602,18,6,121,22
9603,18,6,106,23
9604,18,6,59,24
9605,18,6,338,25
9606,18,6,11,26
9607,18,6,85,27
9608,18,6,196,28
9609,18,6,72,29
9610,18,6,28,30
9611,18,6,23,31
9612,18,6,16,32
9613,18,6,158,33
9614,18,6,84,34
9615,18,6,187,35
9616,18,6,65,36
9617,18,6,57,37
9618,18,6,38,38
9619,18,6,67,39
9620,18,6,56,40
9621,18,6,67,41
9622,18,6,54,42
9623,18,6,214,43
9624,18,6,64,44
9625,18,6,5,45
9626,18,6,316,46
9627,18,6,28,47
9628,18,6,73,48
9629,18,6,18,49
9630,18,6,34,50
9631,18,6,267,51
9632,18,6,19,52
9633,18,6,48,53
9634,18,6,616,54
9635,18,6,25,55
9636,18,6,8,56
9637,18,6,430,57
9638,18,6,26,58
9639,18,6,300,59
9640,18,6,28,60
9641,18,6,238,61
9642,18,6,86,62
9643,18,6,27,63
9644,18,6,36,64
9645,18,6,126,65
9646,18,6,20,66
9647,18,6,56,67
9648,18,6,27,68
9649,18,6,33,69
9650,18,6,17,70
9651,18,6,9,71
9652,18,6,17,72
9653,18,6,40,73
9654,18,6,248,74
9655,18,6,26,75
9656,18,6,144,76
9657,18,6,279,77
9658,18,7,526,0
9659,18,7,32,1
9660,18,7,17,2
9661,18,7,36,3
9662,18,7,58,4
9663,18,7,82,5
9664,18,7,12,6
9665,18,7,31,7
9666,18,7,9,8
9667,18,7,20,9
9668,18,7,20,10
9669,18,7,20,11
9670,18,7,172,12
9671,18,7,6,13
9672,18,7,72,14
9673,18,7,22,15
9674,18,7,56,16
9675,18,7,39,17
9676,18,7,27,18
9677,18,7,63,19
9678,18,7,87,20
9679,18,7,16,21
9680,18,7,76,22
9681,18,7,89,23
9682,18,7,61,24
9683,18,7,120,25
9684,18,7,53,27
9685,18,7,217,28
9686,18,7,67,29
9687,18,7,11,30
9688,18,7,47,31
9689,18,7,18,32
9690,18,7,53,33
9691,18,7,53,34
9692,18,7,89,35
9693,18,7,77,36
9694,18,7,38,37
9695,18,7,53,38
9696,18,7,28,39
9697,18,7,49,40
9698,18,7,20,41
9699,18,7,60,42
9700,18,7,108,43
9701,18,7,7,45
9702,18,7,168,46
9703,18,7,11,47
9704,18,7,51,48
9705,18,7,36,49
9706,18,7,1,50
9707,18,7,265,51
9708,18,7,13,52
9709,18,7,51,53
9710,18,7,482,54
9711,18,7,16,55
9712,18,7,314,57
9713,18,7,21,58
9714,18,7,310,59
9715,18,7,22,60
9716,18,7,171,61
9717,18,7,82,62
9718,18,7,34,63
9719,18,7,27,64
9720,18,7,52,65
9721,18,7,5,66
9722,18,7,10,67
9723,18,7,30,68
9724,18,7,20,69
9725,18,7,9,70
9726,18,7,11,71
9727,18,7,104,72
9728,18,7,63,73
9729,18,7,209,74
9730,18,7,10,75
9731,18,7,63,76
9732,18,7,184,77
9733,18,4,465,0
9734,18,4,143,1
9735,18,4,58,2
9736,18,4,64,3
9737,18,4,61,4
9738,18,4,49,5
9739,18,4,18,7
9740,18,4,28,8
9741,18,4,1,9
9742,18,4,14,10
9743,18,4,25,11
9744,18,4,280,12
9745,18,4,3,13
9746,18,4,66,14
9747,18,4,40,15
9748,18,4,30,16
9749,18,4,34,17
9750,18,4,36,18
9751,18,4,20,19
9752,18,4,51,20
9753,18,4,8,21
9754,18,4,90,22
9755,18,4,66,23
9756,18,4,25,24
9757,18,4,198,25
9758,18,4,10,26
9759,18,4,49,27
9760,18,4,75,28
9761,18,4,55,29
9762,18,4,16,30
9763,18,4,13,31
9764,18,4,10,32
9765,18,4,143,33
9766,18,4,169,34
9767,18,4,191,35
9768,18,4,83,36
9769,18,4,21,37
9770,18,4,19,38
9771,18,4,36,39
9772,18,4,35,40
9773,18,4,53,41
9774,18,4,22,42
9775,18,4,99,43
9776,18,4,103,44
9777,18,4,5,45
9778,18,4,316,46
9779,18,4,23,47
9780,18,4,35,48
9781,18,4,10,49
9782,18,4,25,50
9783,18,4,248,51
9784,18,4,50,53
9785,18,4,422,54
9786,18,4,33,55
9787,18,4,55,56
9788,18,4,370,57
9789,18,4,29,58
9790,18,4,192,59
9791,18,4,19,60
9792,18,4,151,61
9793,18,4,31,62
9794,18,4,13,63
9795,18,4,32,64
9796,18,4,91,65
9797,18,4,10,66
9798,18,4,27,67
9799,18,4,4,68
9800,18,4,1,69
9801,18,4,4,70
9802,18,4,11,71
9803,18,4,53,72
9804,18,4,44,73
9805,18,4,178,74
9806,18,4,12,75
9807,18,4,87,76
9808,18,4,107,77
9809,18,2,291,0
9810,18,2,87,1
9811,18,2,64,2
9812,18,2,69,3
9813,18,2,23,5
9814,18,2,12,6
9815,18,2,39,7
9816,18,2,11,8
9817,18,2,8,9
9818,18,2,22,10
9819,18,2,49,11
9820,18,2,141,12
9821,18,2,12,13
9822,18,2,28,14
9823,18,2,38,15
9824,18,2,8,16
9825,18,2,14,17
9826,18,2,26,18
9827,18,2,50,19
9828,18,2,47,20
9829,18,2,8,21
9830,18,2,82,22
9831,18,2,44,23
9832,18,2,32,24
9833,18,2,141,25
9834,18,2,6,26
9835,18,2,12,27
9836,18,2,61,28
9837,18,2,100,29
9838,18,2,17,30
9839,18,2,23,31
9840,18,2,9,32
9841,18,2,110,33
9842,18,2,133,34
9843,18,2,196,35
9844,18,2,56,36
9845,18,2,31,37
9846,18,2,42,39
9847,18,2,36,40
9848,18,2,66,41
9849,18,2,18,42
9850,18,2,65,43
9851,18,2,82,44
9852,18,2,10,45
9853,18,2,302,46
9854,18,2,12,47
9855,18,2,37,48
9856,18,2,11,49
9857,18,2,20,50
9858,18,2,128,51
9859,18,2,5,52
9860,18,2,24,53
9861,18,2,312,54
9862,18,2,23,55
9863,18,2,36,56
9864,18,2,305,57
9865,18,2,25,58
9866,18,2,135,59
9867,18,2,33,60
9868,18,2,119,61
9869,18,2,28,62
9870,18,2,13,63
9871,18,2,24,64
9872,18,2,72,65
9873,18,2,12,66
9874,18,2,24,67
9875,18,2,19,68
9876,18,2,12,69
9877,18,2,10,70
9878,18,2,7,71
9879,18,2,15,72
9880,18,2,49,73
9881,18,2,158,74
9882,18,2,16,75
9883,18,2,118,76
9884,18,2,94,77
9885,18,3,436,0
9886,18,3,99,1
9887,18,3,81,2
9888,18,3,36,3
9889,18,3,32,4
9890,18,3,26,5
9891,18,3,7,6
9892,18,3,6,7
9893,18,3,42,8
9894,18,3,12,9
9895,18,3,11,10
9896,18,3,18,11
9897,18,3,236,12
9898,18,3,8,13
9899,18,3,15,14
9900,18,3,59,15
9901,18,3,45,16
9902,18,3,31,17
9903,18,3,34,18
9904,18,3,33,19
9905,18,3,109,20
9906,18,3,34,21
9907,18,3,93,22
9908,18,3,34,23
9909,18,3,32,24
9910,18,3,222,25
9911,18,3,78,27
9912,18,3,129,28
9913,18,3,50,29
9914,18,3,37,30
9915,18,3,27,31
9916,18,3,6,32
9917,18,3,234,33
9918,18,3,112,34
9919,18,3,251,35
9920,18,3,52,36
9921,18,3,6,37
9922,18,3,23,38
9923,18,3,29,39
9924,18,3,29,40
9925,18,3,82,41
9926,18,3,22,42
9927,18,3,63,43
9928,18,3,83,44
9929,18,3,21,45
9930,18,3,344,46
9931,18,3,13,47
9932,18,3,39,48
9933,18,3,34,50
9934,18,3,93,51
9935,18,3,1,52
9936,18,3,27,53
9937,18,3,299,54
9938,18,3,14,55
9939,18,3,36,56
9940,18,3,323,57
9941,18,3,5,58
9942,18,3,151,59
9943,18,3,23,60
9944,18,3,185,61
9945,18,3,25,62
9946,18,3,16,63
9947,18,3,38,64
9948,18,3,95,65
9949,18,3,19,66
9950,18,3,32,67
9951,18,3,18,68
9952,18,3,12,69
9953,18,3,8,70
9954,18,3,28,71
9955,18,3,1,72
9956,18,3,39,73
9957,18,3,135,74
9958,18,3,19,75
9959,18,3,43,76
9960,18,3,141,77
9961,19,5,396,0
9962,19,5,167,1
9963,19,5,90,2
9964,19,5,50,3
9965,19,5,29,4
9966,19,5,87,5
9967,19,5,10,6
9968,19,5,18,7
9969,19,5,30,8
9970,19,5,49,9
9971,19,5,15,10
9972,19,5,34,11
9973,19,5,344,12
9974,19,5,20,13
9975,19,5,64,14
9976,19,5,90,15
9977,19,5,31,16
9978,19,5,52,17
9979,19,5,24,18
9980,19,5,76,19
9981,19,5,122,20
9982,19,5,27,21
9983,19,5,79,22
9984,19,5,81,23
9985,19,5,57,24
9986,19,5,336,25
9987,19,5,10,26
9988,19,5,48,27
9989,19,5,117,28
9990,19,5,60,29
9991,19,5,34,30
9992,19,5,28,31
9993,19,5,12,32
9994,19,5,241,33
9995,19,5,191,34
9996,19,5,268,35
9997,19,5,61,36
9998,19,5,28,37
9999,19,5,20,38
10000,19,5,51,39
10001,19,5,58,40
10002,19,5,41,41
10003,19,5,49,42
10004,19,5,138,43
10005,19,5,111,44
10006,19,5,6,45
10007,19,5,374,46
10008,19,5,40,47
10009,19,5,76,48
10010,19,5,23,49
10011,19,5,33,50
10012,19,5,137,51
10013,19,5,18,53
10014,19,5,413,54
10015,19,5,36,55
10016,19,5,40,56
10017,19,5,397,57
10018,19,5,26,58
10019,19,5,129,59
10020,19,5,18,60
10021,19,5,162,61
10022,19,5,32,62
10023,19,5,4,63
10024,19,5,33,64
10025,19,5,97,65
10026,19,5,15,66
10027,19,5,54,67
10028,19,5,19,68
10029,19,5,11,69
10030,19,5,6,70
10031,19,5,11,71
10032,19,5,45,72
10033,19,5,50,73
10034,19,5,210,74
10035,19,5,43,75
10036,19,5,122,76
10037,19,5,202,77
10038,19,1,698,0
10039,19,1,197,1
10040,19,1,119,2
10041,19,1,110,3
10042,19,1,16,4
10043,19,1,93,5
10044,19,1,6,6
10045,19,1,34,7
10046,19,1,48,8
10047,19,1,20,9
10048,19,1,50,11
10049,19,1,444,12
10050,19,1,8,13
10051,19,1,74,14
10052,19,1,107,15
10053,19,1,24,16
10054,19,1,29,17
10055,19,1,16,19
10056,19,1,180,20
10057,19,1,55,21
10058,19,1,98,22
10059,19,1,103,23
10060,19,1,92,24
10061,19,1,350,25
10062,19,1,15,26
10063,19,1,58,27
10064,19,1,130,28
10065,19,1,8,30
10066,19,1,38,31
10067,19,1,232,33
10068,19,1,255,34
10069,19,1,319,35
10070,19,1,39,36
10071,19,1,49,37
10072,19,1,38,39
10073,19,1,75,40
10074,19,1,32,41
10075,19,1,50,42
10076,19,1,87,43
10077,19,1,108,44
10078,19,1,4,45
10079,19,1,261,46
10080,19,1,15,47
10081,19,1,86,48
10082,19,1,21,49
10083,19,1,36,50
10084,19,1,170,51
10085,19,1,5,52
10086,19,1,32,53
10087,19,1,505,54
10088,19,1,111,56
10089,19,1,637,57
10090,19,1,37,58
10091,19,1,223,59
10092,19,1,175,61
10093,19,1,51,62
10094,19,1,24,63
10095,19,1,109,65
10096,19,1,13,66
10097,19,1,51,67
10098,19,1,28,69
10099,19,1,3,70
10100,19,1,111,72
10101,19,1,334,74
10102,19,1,17,75
10103,19,1,212,76
10104,19,1,218,77
10105,19,6,547,0
10106,19,6,200,1
10107,19,6,45,2
10108,19,6,35,3
10109,19,6,59,4
10110,19,6,95,5
10111,19,6,8,6
10112,19,6,99,7
10113,19,6,42,8
10114,19,6,54,9
10115,19,6,51,10
10116,19,6,26,11
10117,19,6,445,12
10118,19,6,12,13
10119,19,6,80,14
10120,19,6,132,15
10121,19,6,49,16
10122,19,6,41,17
10123,19,6,30,18
10124,19,6,77,19
10125,19,6,127,20
10126,19,6,37,21
10127,19,6,95,22
10128,19,6,94,23
10129,19,6,36,24
10130,19,6,264,25
10131,19,6,27,26
10132,19,6,47,27
10133,19,6,176,28
10134,19,6,163,29
10135,19,6,35,30
10136,19,6,35,31
10137,19,6,14,32
10138,19,6,74,33
10139,19,6,80,34
10140,19,6,180,35
10141,19,6,47,36
10142,19,6,32,37
10143,19,6,35,38
10144,19,6,51,39
10145,19,6,59,40
10146,19,6,48,41
10147,19,6,45,42
10148,19,6,119,43
10149,19,6,41,44
10150,19,6,4,45
10151,19,6,269,46
10152,19,6,22,47
10153,19,6,67,48
10154,19,6,29,49
10155,19,6,34,50
10156,19,6,197,51
10157,19,6,16,52
10158,19,6,50,53
10159,19,6,616,54
10160,19,6,19,55
10161,19,6,403,57
10162,19,6,31,58
10163,19,6,351,59
10164,19,6,12,60
10165,19,6,186,61
10166,19,6,37,62
10167,19,6,37,63
10168,19,6,40,64
10169,19,6,138,65
10170,19,6,20,66
10171,19,6,30,67
10172,19,6,32,68
10173,19,6,10,69
10174,19,6,10,70
10175,19,6,13,71
10176,19,6,91,72
10177,19,6,49,73
10178,19,6,235,74
10179,19,6,36,75
10180,19,6,123,76
10181,19,6,263,77
10182,19,7,393,0
10183,19,7,12,1
10184,19,7,13,2
10185,19,7,36,3
10186,19,7,61,4
10187,19,7,57,5
10188,19,7,15,6
10189,19,7,19,7
10190,19,7,11,8
10191,19,7,17,9
10192,19,7,18,10
10193,19,7,35,11
10194,19,7,229,12
