,air_area_name,visitors,current_week
1496,Hokkaidō Katō-gun Motomachi,64,12
1497,Hokkaidō Katō-gun Motomachi,64,13
1498,Hokkaidō Katō-gun Motomachi,50,14
1499,Hokkaidō Katō-gun Motomachi,0,15
1500,Hokkaidō Katō-gun Motomachi,30,16
1501,Hokkaidō Katō-gun Motomachi,44,17
1502,Hokkaidō Katō-gun Motomachi,34,18
1503,Hokkaidō Katō-gun Motomachi,48,19
1504,Hokkaidō Katō-gun Motomachi,33,20
1505,Hokkaidō Katō-gun Motomachi,31,21
1506,Hokkaidō Katō-gun Motomachi,0,22
1507,Hokkaidō Katō-gun Motomachi,160,23
1508,Hokkaidō Katō-gun Motomachi,97,24
1509,Hokkaidō Katō-gun Motomachi,116,25
1510,Hokkaidō Katō-gun Motomachi,96,26
1511,Hokkaidō Katō-gun Motomachi,53,27
1512,Hokkaidō Katō-gun Motomachi,32,28
1513,Hokkaidō Katō-gun Motomachi,54,29
1514,Hokkaidō Katō-gun Motomachi,55,30
1515,Hokkaidō Katō-gun Motomachi,85,31
1516,Hokkaidō Katō-gun Motomachi,76,32
1517,Hokkaidō Katō-gun Motomachi,54,33
1518,Hokkaidō Katō-gun Motomachi,64,34
1519,Hokkaidō Katō-gun Motomachi,75,35
1520,Hokkaidō Katō-gun Motomachi,42,36
1521,Hokkaidō Katō-gun Motomachi,77,37
1522,Hokkaidō Katō-gun Motomachi,64,38
1523,Hokkaidō Katō-gun Motomachi,61,39
1524,Hokkaidō Katō-gun Motomachi,72,40
1525,Hokkaidō Katō-gun Motomachi,47,41
1526,Hokkaidō Katō-gun Motomachi,46,42
1527,Hokkaidō Katō-gun Motomachi,53,43
1528,Hokkaidō Katō-gun Motomachi,97,44
1529,Hokkaidō Katō-gun Motomachi,61,45
1530,Hokkaidō Katō-gun Motomachi,51,46
1531,Hokkaidō Katō-gun Motomachi,75,47
1532,Hokkaidō Katō-gun Motomachi,54,48
1533,Hokkaidō Katō-gun Motomachi,29,49
1534,Hokkaidō Katō-gun Motomachi,40,50
1535,Hokkaidō Katō-gun Motomachi,54,51
1536,Hokkaidō Katō-gun Motomachi,36,52
1537,Tōkyō-to Setagaya-ku Setagaya,1068,0
1538,Tōkyō-to Setagaya-ku Setagaya,1090,1
1539,Tōkyō-to Setagaya-ku Setagaya,1167,2
1540,Tōkyō-to Setagaya-ku Setagaya,1243,3
1541,Tōkyō-to Setagaya-ku Setagaya,1128,4
1542,Tōkyō-to Setagaya-ku Setagaya,1082,5
1543,Tōkyō-to Setagaya-ku Setagaya,1219,6
1544,Tōkyō-to Setagaya-ku Setagaya,1041,7
1545,Tōkyō-to Setagaya-ku Setagaya,1387,8
1546,Tōkyō-to Setagaya-ku Setagaya,1344,9
1547,Tōkyō-to Setagaya-ku Setagaya,1243,10
1548,Tōkyō-to Setagaya-ku Setagaya,1179,11
1549,Tōkyō-to Setagaya-ku Setagaya,1259,12
1550,Tōkyō-to Setagaya-ku Setagaya,1193,13
1551,Tōkyō-to Setagaya-ku Setagaya,1242,14
1552,Tōkyō-to Setagaya-ku Setagaya,1293,15
1553,Tōkyō-to Setagaya-ku Setagaya,910,16
1554,Tōkyō-to Setagaya-ku Setagaya,1218,17
1555,Tōkyō-to Setagaya-ku Setagaya,1317,18
1556,Tōkyō-to Setagaya-ku Setagaya,1103,19
1557,Tōkyō-to Setagaya-ku Setagaya,1175,20
1558,Tōkyō-to Setagaya-ku Setagaya,1161,21
1559,Tōkyō-to Setagaya-ku Setagaya,1207,22
1560,Tōkyō-to Setagaya-ku Setagaya,2686,23
1561,Tōkyō-to Setagaya-ku Setagaya,3814,24
1562,Tōkyō-to Setagaya-ku Setagaya,4018,25
1563,Tōkyō-to Setagaya-ku Setagaya,3695,26
1564,Tōkyō-to Setagaya-ku Setagaya,3653,27
1565,Tōkyō-to Setagaya-ku Setagaya,3651,28
1566,Tōkyō-to Setagaya-ku Setagaya,3185,29
1567,Tōkyō-to Setagaya-ku Setagaya,2923,30
1568,Tōkyō-to Setagaya-ku Setagaya,3520,31
1569,Tōkyō-to Setagaya-ku Setagaya,3512,32
1570,Tōkyō-to Setagaya-ku Setagaya,3569,33
1571,Tōkyō-to Setagaya-ku Setagaya,3501,34
1572,Tōkyō-to Setagaya-ku Setagaya,3589,35
1573,Tōkyō-to Setagaya-ku Setagaya,3748,36
1574,Tōkyō-to Setagaya-ku Setagaya,3992,37
1575,Tōkyō-to Setagaya-ku Setagaya,4342,38
1576,Tōkyō-to Setagaya-ku Setagaya,3651,39
1577,Tōkyō-to Setagaya-ku Setagaya,3529,40
1578,Tōkyō-to Setagaya-ku Setagaya,3606,41
1579,Tōkyō-to Setagaya-ku Setagaya,3766,42
1580,Tōkyō-to Setagaya-ku Setagaya,3533,43
1581,Tōkyō-to Setagaya-ku Setagaya,3275,44
1582,Tōkyō-to Setagaya-ku Setagaya,3838,45
1583,Tōkyō-to Setagaya-ku Setagaya,3396,46
1584,Tōkyō-to Setagaya-ku Setagaya,3746,47
1585,Tōkyō-to Setagaya-ku Setagaya,3943,48
1586,Tōkyō-to Setagaya-ku Setagaya,2189,49
1587,Tōkyō-to Setagaya-ku Setagaya,2412,50
1588,Tōkyō-to Setagaya-ku Setagaya,3539,51
1589,Tōkyō-to Setagaya-ku Setagaya,3362,52
1590,Tōkyō-to Toshima-ku Minamiikebukuro,633,0
1591,Tōkyō-to Toshima-ku Minamiikebukuro,627,1
1592,Tōkyō-to Toshima-ku Minamiikebukuro,639,2
1593,Tōkyō-to Toshima-ku Minamiikebukuro,621,3
1594,Tōkyō-to Toshima-ku Minamiikebukuro,386,4
1595,Tōkyō-to Toshima-ku Minamiikebukuro,410,5
1596,Tōkyō-to Toshima-ku Minamiikebukuro,355,6
1597,Tōkyō-to Toshima-ku Minamiikebukuro,323,7
1598,Tōkyō-to Toshima-ku Minamiikebukuro,563,8
1599,Tōkyō-to Toshima-ku Minamiikebukuro,614,9
1600,Tōkyō-to Toshima-ku Minamiikebukuro,572,10
1601,Tōkyō-to Toshima-ku Minamiikebukuro,533,11
1602,Tōkyō-to Toshima-ku Minamiikebukuro,573,12
1603,Tōkyō-to Toshima-ku Minamiikebukuro,609,13
1604,Tōkyō-to Toshima-ku Minamiikebukuro,617,14
1605,Tōkyō-to Toshima-ku Minamiikebukuro,489,15
1606,Tōkyō-to Toshima-ku Minamiikebukuro,490,16
1607,Tōkyō-to Toshima-ku Minamiikebukuro,615,17
1608,Tōkyō-to Toshima-ku Minamiikebukuro,673,18
1609,Tōkyō-to Toshima-ku Minamiikebukuro,600,19
1610,Tōkyō-to Toshima-ku Minamiikebukuro,549,20
1611,Tōkyō-to Toshima-ku Minamiikebukuro,662,21
1612,Tōkyō-to Toshima-ku Minamiikebukuro,627,22
1613,Tōkyō-to Toshima-ku Minamiikebukuro,1526,23
1614,Tōkyō-to Toshima-ku Minamiikebukuro,2267,24
1615,Tōkyō-to Toshima-ku Minamiikebukuro,2308,25
1616,Tōkyō-to Toshima-ku Minamiikebukuro,2220,26
1617,Tōkyō-to Toshima-ku Minamiikebukuro,2270,27
1618,Tōkyō-to Toshima-ku Minamiikebukuro,2065,28
1619,Tōkyō-to Toshima-ku Minamiikebukuro,2259,29
1620,Tōkyō-to Toshima-ku Minamiikebukuro,1952,30
1621,Tōkyō-to Toshima-ku Minamiikebukuro,2011,31
1622,Tōkyō-to Toshima-ku Minamiikebukuro,2077,32
1623,Tōkyō-to Toshima-ku Minamiikebukuro,2159,33
1624,Tōkyō-to Toshima-ku Minamiikebukuro,2327,34
1625,Tōkyō-to Toshima-ku Minamiikebukuro,1834,35
1626,Tōkyō-to Toshima-ku Minamiikebukuro,1722,36
1627,Tōkyō-to Toshima-ku Minamiikebukuro,1800,37
1628,Tōkyō-to Toshima-ku Minamiikebukuro,1643,38
1629,Tōkyō-to Toshima-ku Minamiikebukuro,1742,39
1630,Tōkyō-to Toshima-ku Minamiikebukuro,1834,40
1631,Tōkyō-to Toshima-ku Minamiikebukuro,1662,41
1632,Tōkyō-to Toshima-ku Minamiikebukuro,1618,42
1633,Tōkyō-to Toshima-ku Minamiikebukuro,1613,43
1634,Tōkyō-to Toshima-ku Minamiikebukuro,1684,44
1635,Tōkyō-to Toshima-ku Minamiikebukuro,1747,45
1636,Tōkyō-to Toshima-ku Minamiikebukuro,1704,46
1637,Tōkyō-to Toshima-ku Minamiikebukuro,1848,47
1638,Tōkyō-to Toshima-ku Minamiikebukuro,1971,48
1639,Tōkyō-to Toshima-ku Minamiikebukuro,1544,49
1640,Tōkyō-to Toshima-ku Minamiikebukuro,1467,50
1641,Tōkyō-to Toshima-ku Minamiikebukuro,1918,51
1642,Tōkyō-to Toshima-ku Minamiikebukuro,1967,52
1643,Tōkyō-to Chiyoda-ku Kudanminami,1128,0
1644,Tōkyō-to Chiyoda-ku Kudanminami,1263,1
1645,Tōkyō-to Chiyoda-ku Kudanminami,950,2
1646,Tōkyō-to Chiyoda-ku Kudanminami,1059,3
1647,Tōkyō-to Chiyoda-ku Kudanminami,1132,4
1648,Tōkyō-to Chiyoda-ku Kudanminami,1223,5
1649,Tōkyō-to Chiyoda-ku Kudanminami,1228,6
1650,Tōkyō-to Chiyoda-ku Kudanminami,1112,7
1651,Tōkyō-to Chiyoda-ku Kudanminami,1174,8
1652,Tōkyō-to Chiyoda-ku Kudanminami,1309,9
1653,Tōkyō-to Chiyoda-ku Kudanminami,1467,10
1654,Tōkyō-to Chiyoda-ku Kudanminami,1250,11
1655,Tōkyō-to Chiyoda-ku Kudanminami,1285,12
1656,Tōkyō-to Chiyoda-ku Kudanminami,1231,13
1657,Tōkyō-to Chiyoda-ku Kudanminami,1216,14
1658,Tōkyō-to Chiyoda-ku Kudanminami,740,15
1659,Tōkyō-to Chiyoda-ku Kudanminami,1194,16
1660,Tōkyō-to Chiyoda-ku Kudanminami,1171,17
1661,Tōkyō-to Chiyoda-ku Kudanminami,1154,18
1662,Tōkyō-to Chiyoda-ku Kudanminami,1091,19
1663,Tōkyō-to Chiyoda-ku Kudanminami,1189,20
1664,Tōkyō-to Chiyoda-ku Kudanminami,1033,21
1665,Tōkyō-to Chiyoda-ku Kudanminami,1249,22
1666,Tōkyō-to Chiyoda-ku Kudanminami,1873,23
1667,Tōkyō-to Chiyoda-ku Kudanminami,2841,24
1668,Tōkyō-to Chiyoda-ku Kudanminami,2538,25
1669,Tōkyō-to Chiyoda-ku Kudanminami,2729,26
1670,Tōkyō-to Chiyoda-ku Kudanminami,2997,27
1671,Tōkyō-to Chiyoda-ku Kudanminami,2855,28
1672,Tōkyō-to Chiyoda-ku Kudanminami,1965,29
1673,Tōkyō-to Chiyoda-ku Kudanminami,2134,30
1674,Tōkyō-to Chiyoda-ku Kudanminami,2779,31
1675,Tōkyō-to Chiyoda-ku Kudanminami,2914,32
1676,Tōkyō-to Chiyoda-ku Kudanminami,2877,33
1677,Tōkyō-to Chiyoda-ku Kudanminami,2906,34
1678,Tōkyō-to Chiyoda-ku Kudanminami,2318,35
1679,Tōkyō-to Chiyoda-ku Kudanminami,3252,36
1680,Tōkyō-to Chiyoda-ku Kudanminami,2690,37
1681,Tōkyō-to Chiyoda-ku Kudanminami,2891,38
1682,Tōkyō-to Chiyoda-ku Kudanminami,3196,39
1683,Tōkyō-to Chiyoda-ku Kudanminami,3290,40
1684,Tōkyō-to Chiyoda-ku Kudanminami,2645,41
1685,Tōkyō-to Chiyoda-ku Kudanminami,2803,42
1686,Tōkyō-to Chiyoda-ku Kudanminami,3049,43
1687,Tōkyō-to Chiyoda-ku Kudanminami,2753,44
1688,Tōkyō-to Chiyoda-ku Kudanminami,3282,45
1689,Tōkyō-to Chiyoda-ku Kudanminami,3571,46
1690,Tōkyō-to Chiyoda-ku Kudanminami,3729,47
1691,Tōkyō-to Chiyoda-ku Kudanminami,3548,48
1692,Tōkyō-to Chiyoda-ku Kudanminami,2386,49
1693,Tōkyō-to Chiyoda-ku Kudanminami,1439,50
1694,Tōkyō-to Chiyoda-ku Kudanminami,2732,51
1695,Tōkyō-to Chiyoda-ku Kudanminami,3155,52
1696,Tōkyō-to Chūō-ku Tsukiji,1358,0
1697,Tōkyō-to Chūō-ku Tsukiji,1311,1
1698,Tōkyō-to Chūō-ku Tsukiji,1329,2
1699,Tōkyō-to Chūō-ku Tsukiji,1261,3
1700,Tōkyō-to Chūō-ku Tsukiji,1436,4
1701,Tōkyō-to Chūō-ku Tsukiji,1461,5
1702,Tōkyō-to Chūō-ku Tsukiji,1399,6
1703,Tōkyō-to Chūō-ku Tsukiji,1323,7
1704,Tōkyō-to Chūō-ku Tsukiji,1242,8
1705,Tōkyō-to Chūō-ku Tsukiji,1343,9
1706,Tōkyō-to Chūō-ku Tsukiji,1695,10
1707,Tōkyō-to Chūō-ku Tsukiji,1728,11
1708,Tōkyō-to Chūō-ku Tsukiji,1893,12
1709,Tōkyō-to Chūō-ku Tsukiji,1791,13
1710,Tōkyō-to Chūō-ku Tsukiji,1595,14
1711,Tōkyō-to Chūō-ku Tsukiji,1162,15
1712,Tōkyō-to Chūō-ku Tsukiji,1500,16
1713,Tōkyō-to Chūō-ku Tsukiji,1627,17
1714,Tōkyō-to Chūō-ku Tsukiji,1504,18
1715,Tōkyō-to Chūō-ku Tsukiji,1486,19
1716,Tōkyō-to Chūō-ku Tsukiji,1414,20
1717,Tōkyō-to Chūō-ku Tsukiji,1399,21
1718,Tōkyō-to Chūō-ku Tsukiji,1324,22
1719,Tōkyō-to Chūō-ku Tsukiji,3122,23
1720,Tōkyō-to Chūō-ku Tsukiji,4539,24
1721,Tōkyō-to Chūō-ku Tsukiji,4274,25
1722,Tōkyō-to Chūō-ku Tsukiji,3916,26
1723,Tōkyō-to Chūō-ku Tsukiji,4474,27
1724,Tōkyō-to Chūō-ku Tsukiji,4280,28
1725,Tōkyō-to Chūō-ku Tsukiji,3336,29
1726,Tōkyō-to Chūō-ku Tsukiji,3387,30
1727,Tōkyō-to Chūō-ku Tsukiji,3999,31
1728,Tōkyō-to Chūō-ku Tsukiji,4187,32
1729,Tōkyō-to Chūō-ku Tsukiji,4173,33
1730,Tōkyō-to Chūō-ku Tsukiji,3928,34
1731,Tōkyō-to Chūō-ku Tsukiji,3435,35
1732,Tōkyō-to Chūō-ku Tsukiji,4207,36
1733,Tōkyō-to Chūō-ku Tsukiji,3726,37
1734,Tōkyō-to Chūō-ku Tsukiji,3670,38
1735,Tōkyō-to Chūō-ku Tsukiji,4122,39
1736,Tōkyō-to Chūō-ku Tsukiji,4096,40
1737,Tōkyō-to Chūō-ku Tsukiji,3701,41
1738,Tōkyō-to Chūō-ku Tsukiji,3986,42
1739,Tōkyō-to Chūō-ku Tsukiji,3953,43
1740,Tōkyō-to Chūō-ku Tsukiji,3675,44
1741,Tōkyō-to Chūō-ku Tsukiji,4056,45
1742,Tōkyō-to Chūō-ku Tsukiji,4311,46
1743,Tōkyō-to Chūō-ku Tsukiji,4571,47
1744,Tōkyō-to Chūō-ku Tsukiji,4824,48
1745,Tōkyō-to Chūō-ku Tsukiji,3110,49
1746,Tōkyō-to Chūō-ku Tsukiji,2440,50
1747,Tōkyō-to Chūō-ku Tsukiji,3593,51
1748,Tōkyō-to Chūō-ku Tsukiji,4047,52
1749,Tōkyō-to Nerima-ku Toyotamakita,294,0
1750,Tōkyō-to Nerima-ku Toyotamakita,359,1
1751,Tōkyō-to Nerima-ku Toyotamakita,267,2
1752,Tōkyō-to Nerima-ku Toyotamakita,294,3
1753,Tōkyō-to Nerima-ku Toyotamakita,276,4
1754,Tōkyō-to Nerima-ku Toyotamakita,388,5
1755,Tōkyō-to Nerima-ku Toyotamakita,306,6
1756,Tōkyō-to Nerima-ku Toyotamakita,309,7
1757,Tōkyō-to Nerima-ku Toyotamakita,449,8
1758,Tōkyō-to Nerima-ku Toyotamakita,377,9
1759,Tōkyō-to Nerima-ku Toyotamakita,354,10
1760,Tōkyō-to Nerima-ku Toyotamakita,374,11
1761,Tōkyō-to Nerima-ku Toyotamakita,395,12
1762,Tōkyō-to Nerima-ku Toyotamakita,295,13
1763,Tōkyō-to Nerima-ku Toyotamakita,384,14
1764,Tōkyō-to Nerima-ku Toyotamakita,327,15
1765,Tōkyō-to Nerima-ku Toyotamakita,324,16
1766,Tōkyō-to Nerima-ku Toyotamakita,301,17
1767,Tōkyō-to Nerima-ku Toyotamakita,400,18
1768,Tōkyō-to Nerima-ku Toyotamakita,332,19
1769,Tōkyō-to Nerima-ku Toyotamakita,345,20
1770,Tōkyō-to Nerima-ku Toyotamakita,287,21
1771,Tōkyō-to Nerima-ku Toyotamakita,278,22
1772,Tōkyō-to Nerima-ku Toyotamakita,410,23
1773,Tōkyō-to Nerima-ku Toyotamakita,448,24
1774,Tōkyō-to Nerima-ku Toyotamakita,414,25
1775,Tōkyō-to Nerima-ku Toyotamakita,551,26
1776,Tōkyō-to Nerima-ku Toyotamakita,566,27
1777,Tōkyō-to Nerima-ku Toyotamakita,413,28
1778,Tōkyō-to Nerima-ku Toyotamakita,454,29
1779,Tōkyō-to Nerima-ku Toyotamakita,354,30
1780,Tōkyō-to Nerima-ku Toyotamakita,401,31
1781,Tōkyō-to Nerima-ku Toyotamakita,440,32
1782,Tōkyō-to Nerima-ku Toyotamakita,427,33
1783,Tōkyō-to Nerima-ku Toyotamakita,463,34
1784,Tōkyō-to Nerima-ku Toyotamakita,487,35
1785,Tōkyō-to Nerima-ku Toyotamakita,502,36
1786,Tōkyō-to Nerima-ku Toyotamakita,505,37
1787,Tōkyō-to Nerima-ku Toyotamakita,477,38
1788,Tōkyō-to Nerima-ku Toyotamakita,486,39
1789,Tōkyō-to Nerima-ku Toyotamakita,469,40
1790,Tōkyō-to Nerima-ku Toyotamakita,567,41
1791,Tōkyō-to Nerima-ku Toyotamakita,416,42
1792,Tōkyō-to Nerima-ku Toyotamakita,435,43
1793,Tōkyō-to Nerima-ku Toyotamakita,532,44
1794,Tōkyō-to Nerima-ku Toyotamakita,494,45
1795,Tōkyō-to Nerima-ku Toyotamakita,400,46
1796,Tōkyō-to Nerima-ku Toyotamakita,428,47
1797,Tōkyō-to Nerima-ku Toyotamakita,612,48
1798,Tōkyō-to Nerima-ku Toyotamakita,303,49
1799,Tōkyō-to Nerima-ku Toyotamakita,382,50
1800,Tōkyō-to Nerima-ku Toyotamakita,539,51
1801,Tōkyō-to Nerima-ku Toyotamakita,439,52
1802,Hiroshima-ken Fukuyama-shi Higashisakuramachi,387,0
1803,Hiroshima-ken Fukuyama-shi Higashisakuramachi,287,1
1804,Hiroshima-ken Fukuyama-shi Higashisakuramachi,224,2
1805,Hiroshima-ken Fukuyama-shi Higashisakuramachi,266,3
1806,Hiroshima-ken Fukuyama-shi Higashisakuramachi,267,4
1807,Hiroshima-ken Fukuyama-shi Higashisakuramachi,282,5
1808,Hiroshima-ken Fukuyama-shi Higashisakuramachi,279,6
1809,Hiroshima-ken Fukuyama-shi Higashisakuramachi,369,7
1810,Hiroshima-ken Fukuyama-shi Higashisakuramachi,420,8
1811,Hiroshima-ken Fukuyama-shi Higashisakuramachi,488,9
1812,Hiroshima-ken Fukuyama-shi Higashisakuramachi,392,10
1813,Hiroshima-ken Fukuyama-shi Higashisakuramachi,380,11
1814,Hiroshima-ken Fukuyama-shi Higashisakuramachi,389,12
1815,Hiroshima-ken Fukuyama-shi Higashisakuramachi,359,13
1816,Hiroshima-ken Fukuyama-shi Higashisakuramachi,468,14
1817,Hiroshima-ken Fukuyama-shi Higashisakuramachi,417,15
1818,Hiroshima-ken Fukuyama-shi Higashisakuramachi,307,16
1819,Hiroshima-ken Fukuyama-shi Higashisakuramachi,230,17
1820,Hiroshima-ken Fukuyama-shi Higashisakuramachi,265,18
1821,Hiroshima-ken Fukuyama-shi Higashisakuramachi,264,19
1822,Hiroshima-ken Fukuyama-shi Higashisakuramachi,212,20
1823,Hiroshima-ken Fukuyama-shi Higashisakuramachi,284,21
1824,Hiroshima-ken Fukuyama-shi Higashisakuramachi,308,22
1825,Hiroshima-ken Fukuyama-shi Higashisakuramachi,529,23
1826,Hiroshima-ken Fukuyama-shi Higashisakuramachi,654,24
1827,Hiroshima-ken Fukuyama-shi Higashisakuramachi,639,25
1828,Hiroshima-ken Fukuyama-shi Higashisakuramachi,632,26
1829,Hiroshima-ken Fukuyama-shi Higashisakuramachi,641,27
1830,Hiroshima-ken Fukuyama-shi Higashisakuramachi,614,28
1831,Hiroshima-ken Fukuyama-shi Higashisakuramachi,811,29
1832,Hiroshima-ken Fukuyama-shi Higashisakuramachi,484,30
1833,Hiroshima-ken Fukuyama-shi Higashisakuramachi,659,31
1834,Hiroshima-ken Fukuyama-shi Higashisakuramachi,534,32
1835,Hiroshima-ken Fukuyama-shi Higashisakuramachi,554,33
1836,Hiroshima-ken Fukuyama-shi Higashisakuramachi,604,34
1837,Hiroshima-ken Fukuyama-shi Higashisakuramachi,590,35
1838,Hiroshima-ken Fukuyama-shi Higashisakuramachi,615,36
1839,Hiroshima-ken Fukuyama-shi Higashisakuramachi,567,37
1840,Hiroshima-ken Fukuyama-shi Higashisakuramachi,640,38
1841,Hiroshima-ken Fukuyama-shi Higashisakuramachi,616,39
1842,Hiroshima-ken Fukuyama-shi Higashisakuramachi,756,40
1843,Hiroshima-ken Fukuyama-shi Higashisakuramachi,698,41
1844,Hiroshima-ken Fukuyama-shi Higashisakuramachi,624,42
1845,Hiroshima-ken Fukuyama-shi Higashisakuramachi,726,43
1846,Hiroshima-ken Fukuyama-shi Higashisakuramachi,699,44
1847,Hiroshima-ken Fukuyama-shi Higashisakuramachi,803,45
1848,Hiroshima-ken Fukuyama-shi Higashisakuramachi,901,46
1849,Hiroshima-ken Fukuyama-shi Higashisakuramachi,872,47
1850,Hiroshima-ken Fukuyama-shi Higashisakuramachi,770,48
1851,Hiroshima-ken Fukuyama-shi Higashisakuramachi,863,49
1852,Hiroshima-ken Fukuyama-shi Higashisakuramachi,757,50
1853,Hiroshima-ken Fukuyama-shi Higashisakuramachi,685,51
1854,Hiroshima-ken Fukuyama-shi Higashisakuramachi,679,52
1855,Ōsaka-fu Ōsaka-shi Nakanochō,111,0
1856,Ōsaka-fu Ōsaka-shi Nakanochō,132,1
1857,Ōsaka-fu Ōsaka-shi Nakanochō,108,2
1858,Ōsaka-fu Ōsaka-shi Nakanochō,130,3
1859,Ōsaka-fu Ōsaka-shi Nakanochō,142,4
1860,Ōsaka-fu Ōsaka-shi Nakanochō,120,5
1861,Ōsaka-fu Ōsaka-shi Nakanochō,138,6
1862,Ōsaka-fu Ōsaka-shi Nakanochō,155,7
1863,Ōsaka-fu Ōsaka-shi Nakanochō,140,8
1864,Ōsaka-fu Ōsaka-shi Nakanochō,147,9
1865,Ōsaka-fu Ōsaka-shi Nakanochō,172,10
1866,Ōsaka-fu Ōsaka-shi Nakanochō,135,11
1867,Ōsaka-fu Ōsaka-shi Nakanochō,151,12
1868,Ōsaka-fu Ōsaka-shi Nakanochō,107,13
1869,Ōsaka-fu Ōsaka-shi Nakanochō,187,14
1870,Ōsaka-fu Ōsaka-shi Nakanochō,182,15
1871,Ōsaka-fu Ōsaka-shi Nakanochō,131,16
1872,Ōsaka-fu Ōsaka-shi Nakanochō,121,17
1873,Ōsaka-fu Ōsaka-shi Nakanochō,144,18
1874,Ōsaka-fu Ōsaka-shi Nakanochō,179,19
1875,Ōsaka-fu Ōsaka-shi Nakanochō,196,20
1876,Ōsaka-fu Ōsaka-shi Nakanochō,199,21
1877,Ōsaka-fu Ōsaka-shi Nakanochō,172,22
1878,Ōsaka-fu Ōsaka-shi Nakanochō,195,23
1879,Ōsaka-fu Ōsaka-shi Nakanochō,250,24
1880,Ōsaka-fu Ōsaka-shi Nakanochō,245,25
1881,Ōsaka-fu Ōsaka-shi Nakanochō,287,26
1882,Ōsaka-fu Ōsaka-shi Nakanochō,298,27
1883,Ōsaka-fu Ōsaka-shi Nakanochō,222,28
1884,Ōsaka-fu Ōsaka-shi Nakanochō,225,29
1885,Ōsaka-fu Ōsaka-shi Nakanochō,189,30
1886,Ōsaka-fu Ōsaka-shi Nakanochō,215,31
1887,Ōsaka-fu Ōsaka-shi Nakanochō,188,32
1888,Ōsaka-fu Ōsaka-shi Nakanochō,174,33
1889,Ōsaka-fu Ōsaka-shi Nakanochō,202,34
1890,Ōsaka-fu Ōsaka-shi Nakanochō,242,35
1891,Ōsaka-fu Ōsaka-shi Nakanochō,191,36
1892,Ōsaka-fu Ōsaka-shi Nakanochō,169,37
1893,Ōsaka-fu Ōsaka-shi Nakanochō,168,38
1894,Ōsaka-fu Ōsaka-shi Nakanochō,225,39
1895,Ōsaka-fu Ōsaka-shi Nakanochō,176,40
1896,Ōsaka-fu Ōsaka-shi Nakanochō,156,41
1897,Ōsaka-fu Ōsaka-shi Nakanochō,138,42
1898,Ōsaka-fu Ōsaka-shi Nakanochō,155,43
1899,Ōsaka-fu Ōsaka-shi Nakanochō,159,44
1900,Ōsaka-fu Ōsaka-shi Nakanochō,148,45
1901,Ōsaka-fu Ōsaka-shi Nakanochō,174,46
1902,Ōsaka-fu Ōsaka-shi Nakanochō,149,47
1903,Ōsaka-fu Ōsaka-shi Nakanochō,185,48
1904,Ōsaka-fu Ōsaka-shi Nakanochō,239,49
1905,Ōsaka-fu Ōsaka-shi Nakanochō,177,50
1906,Ōsaka-fu Ōsaka-shi Nakanochō,179,51
1907,Ōsaka-fu Ōsaka-shi Nakanochō,189,52
1908,Ōsaka-fu Ōsaka-shi Fuminosato,280,0
1909,Ōsaka-fu Ōsaka-shi Fuminosato,378,1
1910,Ōsaka-fu Ōsaka-shi Fuminosato,430,2
1911,Ōsaka-fu Ōsaka-shi Fuminosato,423,3
1912,Ōsaka-fu Ōsaka-shi Fuminosato,328,4
1913,Ōsaka-fu Ōsaka-shi Fuminosato,272,5
1914,Ōsaka-fu Ōsaka-shi Fuminosato,431,6
1915,Ōsaka-fu Ōsaka-shi Fuminosato,390,7
1916,Ōsaka-fu Ōsaka-shi Fuminosato,242,8
1917,Ōsaka-fu Ōsaka-shi Fuminosato,391,9
1918,Ōsaka-fu Ōsaka-shi Fuminosato,298,10
1919,Ōsaka-fu Ōsaka-shi Fuminosato,437,11
1920,Ōsaka-fu Ōsaka-shi Fuminosato,405,12
1921,Ōsaka-fu Ōsaka-shi Fuminosato,349,13
1922,Ōsaka-fu Ōsaka-shi Fuminosato,373,14
1923,Ōsaka-fu Ōsaka-shi Fuminosato,222,15
1924,Ōsaka-fu Ōsaka-shi Fuminosato,381,16
1925,Ōsaka-fu Ōsaka-shi Fuminosato,320,17
1926,Ōsaka-fu Ōsaka-shi Fuminosato,301,18
1927,Ōsaka-fu Ōsaka-shi Fuminosato,410,19
1928,Ōsaka-fu Ōsaka-shi Fuminosato,377,20
1929,Ōsaka-fu Ōsaka-shi Fuminosato,242,21
1930,Ōsaka-fu Ōsaka-shi Fuminosato,357,22
1931,Ōsaka-fu Ōsaka-shi Fuminosato,112,23
1932,Ōsaka-fu Ōsaka-shi Fuminosato,310,24
1933,Ōsaka-fu Ōsaka-shi Fuminosato,360,25
1934,Ōsaka-fu Ōsaka-shi Fuminosato,296,26
1935,Ōsaka-fu Ōsaka-shi Fuminosato,192,27
1936,Ōsaka-fu Ōsaka-shi Fuminosato,367,28
1937,Ōsaka-fu Ōsaka-shi Fuminosato,62,29
1938,Ōsaka-fu Ōsaka-shi Fuminosato,248,30
1939,Ōsaka-fu Ōsaka-shi Fuminosato,301,31
1940,Ōsaka-fu Ōsaka-shi Fuminosato,112,32
1941,Ōsaka-fu Ōsaka-shi Fuminosato,286,33
1942,Ōsaka-fu Ōsaka-shi Fuminosato,354,34
1943,Ōsaka-fu Ōsaka-shi Fuminosato,331,35
